일자,개인,외국인,기관계,금융투자,보험,투신,은행,기타금융,연기금등,"국가,지자체",기타법인,사모펀드
1998-12-23,11296.0,11919.0,-26576.0,-2379.0,-2609.0,-6937.0,-14573.0,0.0,0.0,1809.0,0.0,0.0
1998-12-24,11682.0,11847.0,-26902.0,-2406.0,-2701.0,-6981.0,-14735.0,0.0,0.0,1764.0,0.0,0.0
1998-12-28,11740.0,12067.0,-26900.0,-1723.0,-2820.0,-6793.0,-15484.0,0.0,0.0,1498.0,0.0,0.0
1999-01-04,12521.0,15902.0,-25992.0,-1922.0,-2996.0,-5595.0,-15399.0,0.0,0.0,-3795.0,0.0,0.0
1999-01-05,11700.0,16511.0,-25203.0,-2171.0,-2996.0,-4619.0,-15337.0,0.0,0.0,-4002.0,0.0,0.0
1999-01-06,11587.0,16805.0,-24948.0,-2248.0,-3085.0,-4117.0,-15416.0,0.0,0.0,-4280.0,0.0,0.0
1999-01-07,9909.0,18861.0,-24954.0,-2890.0,-3293.0,-3178.0,-15510.0,0.0,0.0,-4339.0,0.0,0.0
1999-01-08,8601.0,19622.0,-24190.0,-2905.0,-3375.0,-2197.0,-15629.0,0.0,0.0,-4155.0,0.0,0.0
1999-01-11,9110.0,19805.0,-24878.0,-3164.0,-3675.0,-2049.0,-15904.0,0.0,0.0,-4021.0,0.0,0.0
1999-01-12,10264.0,19471.0,-25503.0,-3816.0,-3646.0,-1779.0,-16176.0,0.0,0.0,-4156.0,0.0,0.0
1999-01-13,10917.0,19209.0,-25860.0,-4173.0,-4000.0,-1354.0,-16247.0,0.0,0.0,-4219.0,0.0,0.0
1999-01-14,10392.0,19082.0,-25472.0,-4150.0,-4016.0,-921.0,-16298.0,0.0,0.0,-4041.0,0.0,0.0
1999-01-15,11125.0,19061.0,-25627.0,-4189.0,-4121.0,-745.0,-16485.0,0.0,0.0,-4117.0,0.0,0.0
1999-01-18,12379.0,19471.0,-26103.0,-4401.0,-4077.0,-767.0,-16770.0,0.0,0.0,-4274.0,0.0,0.0
1999-01-19,13314.0,19597.0,-26804.0,-4707.0,-4410.0,-660.0,-16938.0,0.0,0.0,-4330.0,0.0,0.0
1999-01-20,12192.0,21432.0,-27438.0,-4754.0,-4550.0,-767.0,-17276.0,0.0,0.0,-4413.0,0.0,0.0
1999-01-21,11839.0,22162.0,-28070.0,-5205.0,-4804.0,-626.0,-17343.0,0.0,0.0,-4331.0,0.0,0.0
1999-01-22,12269.0,22457.0,-28842.0,-5385.0,-5462.0,-516.0,-17386.0,0.0,0.0,-4303.0,0.0,0.0
1999-01-25,12794.0,22854.0,-29993.0,-5998.0,-5503.0,-919.0,-17479.0,0.0,0.0,-4287.0,0.0,0.0
1999-01-26,12688.0,23135.0,-30344.0,-6202.0,-5695.0,-751.0,-17602.0,0.0,0.0,-4211.0,0.0,0.0
1999-01-27,12325.0,23856.0,-30715.0,-5907.0,-6078.0,-779.0,-17856.0,0.0,0.0,-3880.0,0.0,0.0
1999-01-28,12347.0,24804.0,-31974.0,-6287.0,-6515.0,-902.0,-18174.0,0.0,0.0,-3872.0,0.0,0.0
1999-01-29,12438.0,24705.0,-32449.0,-6288.0,-6639.0,-1079.0,-18346.0,0.0,0.0,-3862.0,0.0,0.0
1999-02-01,12320.0,24794.0,-32255.0,-6278.0,-6723.0,-870.0,-18288.0,0.0,0.0,-3654.0,0.0,0.0
1999-02-02,12343.0,24985.0,-33385.0,-6670.0,-7547.0,-726.0,-18345.0,0.0,0.0,-3569.0,0.0,0.0
1999-02-03,13248.0,24630.0,-33638.0,-6984.0,-7498.0,-698.0,-18362.0,0.0,0.0,-3549.0,0.0,0.0
1999-02-04,13551.0,24617.0,-34084.0,-7139.0,-7556.0,-912.0,-18380.0,0.0,0.0,-3583.0,0.0,0.0
1999-02-05,13655.0,24816.0,-34512.0,-7421.0,-7591.0,-1020.0,-18382.0,0.0,0.0,-3724.0,0.0,0.0
1999-02-08,13654.0,24933.0,-34603.0,-7470.0,-7552.0,-1131.0,-18352.0,0.0,0.0,-3853.0,0.0,0.0
1999-02-09,14015.0,24744.0,-34740.0,-7703.0,-7449.0,-1195.0,-18295.0,0.0,0.0,-3959.0,0.0,0.0
1999-02-10,14875.0,24345.0,-35216.0,-8038.0,-7394.0,-1451.0,-18235.0,0.0,0.0,-3925.0,0.0,0.0
1999-02-11,15047.0,24527.0,-35649.0,-8331.0,-7396.0,-1607.0,-18217.0,0.0,0.0,-3870.0,0.0,0.0
1999-02-12,14497.0,24877.0,-35535.0,-8378.0,-7456.0,-1365.0,-18237.0,0.0,0.0,-3793.0,0.0,0.0
1999-02-18,14936.0,25058.0,-36350.0,-8866.0,-7500.0,-1574.0,-18310.0,0.0,0.0,-3778.0,0.0,0.0
1999-02-19,15637.0,24613.0,-36769.0,-9237.0,-7514.0,-1651.0,-18267.0,0.0,0.0,-3722.0,0.0,0.0
1999-02-22,15632.0,24397.0,-36654.0,-9262.0,-7443.0,-1596.0,-18253.0,0.0,0.0,-3719.0,0.0,0.0
1999-02-23,15273.0,24430.0,-36337.0,-8976.0,-7465.0,-1585.0,-18211.0,0.0,0.0,-3729.0,0.0,0.0
1999-02-24,14565.0,24740.0,-36151.0,-8766.0,-7391.0,-1658.0,-18235.0,0.0,0.0,-3567.0,0.0,0.0
1999-02-25,14021.0,24957.0,-35906.0,-8759.0,-7326.0,-1485.0,-18236.0,0.0,0.0,-3535.0,0.0,0.0
1999-02-26,13639.0,25334.0,-35731.0,-8576.0,-7342.0,-1376.0,-18336.0,0.0,0.0,-3499.0,0.0,0.0
1999-03-02,12490.0,25887.0,-35372.0,-8303.0,-7269.0,-1238.0,-18463.0,0.0,0.0,-3476.0,0.0,0.0
1999-03-03,11775.0,26134.0,-34857.0,-8082.0,-7269.0,-896.0,-18511.0,0.0,0.0,-3547.0,0.0,0.0
1999-03-04,11888.0,26059.0,-35015.0,-7730.0,-7312.0,-1024.0,-18850.0,0.0,0.0,-3543.0,0.0,0.0
1999-03-05,11483.0,25805.0,-34347.0,-7348.0,-7441.0,-580.0,-18878.0,0.0,0.0,-3480.0,0.0,0.0
1999-03-08,10431.0,25914.0,-33420.0,-6628.0,-7607.0,104.0,-19190.0,0.0,0.0,-3417.0,0.0,0.0
1999-03-09,9099.0,26549.0,-32813.0,-5968.0,-7647.0,305.0,-19404.0,0.0,0.0,-3443.0,0.0,0.0
1999-03-10,8150.0,26684.0,-32367.0,-5990.0,-7555.0,708.0,-19432.0,0.0,0.0,-3379.0,0.0,0.0
1999-03-11,7971.0,27647.0,-33177.0,-7017.0,-7539.0,953.0,-19476.0,0.0,0.0,-3414.0,0.0,0.0
1999-03-12,7398.0,28362.0,-33225.0,-7304.0,-7614.0,1368.0,-19576.0,0.0,0.0,-3465.0,0.0,0.0
1999-03-15,7782.0,29032.0,-34016.0,-7645.0,-7858.0,1473.0,-19887.0,0.0,0.0,-3694.0,0.0,0.0
1999-03-16,7608.0,29230.0,-34023.0,-7687.0,-7873.0,1544.0,-19908.0,0.0,0.0,-3724.0,0.0,0.0
1999-03-17,7953.0,29829.0,-34678.0,-7552.0,-8566.0,1616.0,-20077.0,0.0,0.0,-3899.0,0.0,0.0
1999-03-18,7472.0,30137.0,-34563.0,-7105.0,-8594.0,1916.0,-20680.0,0.0,0.0,-4024.0,0.0,0.0
1999-03-19,6854.0,30254.0,-33899.0,-6296.0,-8771.0,2181.0,-20913.0,0.0,0.0,-4064.0,0.0,0.0
1999-03-22,7098.0,30923.0,-35312.0,-7503.0,-9046.0,2548.0,-21211.0,0.0,0.0,-4066.0,0.0,0.0
1999-03-23,7335.0,31248.0,-35987.0,-7867.0,-9257.0,2555.0,-21318.0,0.0,0.0,-4112.0,0.0,0.0
1999-03-24,7644.0,31001.0,-36377.0,-7943.0,-9352.0,2566.0,-21547.0,0.0,0.0,-4113.0,0.0,0.0
1999-03-25,7336.0,30598.0,-35099.0,-7504.0,-9414.0,3406.0,-21486.0,0.0,0.0,-4212.0,0.0,0.0
1999-03-26,7700.0,30340.0,-35035.0,-7886.0,-9736.0,4276.0,-21588.0,0.0,0.0,-4262.0,0.0,0.0
1999-03-29,8772.0,30141.0,-35978.0,-8704.0,-11120.0,5466.0,-21520.0,0.0,0.0,-4098.0,0.0,0.0
1999-03-30,8097.0,30115.0,-34595.0,-8263.0,-11069.0,6586.0,-21749.0,0.0,0.0,-3845.0,0.0,0.0
1999-03-31,8177.0,29774.0,-33754.0,-8339.0,-10945.0,7347.0,-21718.0,0.0,0.0,-3555.0,0.0,0.0
1999-04-01,6754.0,29670.0,-32034.0,-7906.0,-10862.0,8729.0,-21897.0,0.0,0.0,-3245.0,0.0,0.0
1999-04-02,5624.0,29908.0,-30312.0,-7579.0,-10461.0,9733.0,-21906.0,0.0,0.0,-3087.0,0.0,0.0
1999-04-06,4888.0,30080.0,-29354.0,-7043.0,-10177.0,10206.0,-22241.0,0.0,0.0,-3116.0,0.0,0.0
1999-04-07,2629.0,31345.0,-27804.0,-6837.0,-9904.0,12032.0,-22996.0,0.0,0.0,-2767.0,0.0,0.0
1999-04-08,1539.0,31827.0,-27127.0,-7166.0,-9858.0,12952.0,-22957.0,0.0,0.0,-2849.0,0.0,0.0
1999-04-09,246.0,33484.0,-27473.0,-7207.0,-9973.0,12754.0,-22949.0,0.0,0.0,-2575.0,0.0,0.0
1999-04-12,2596.0,33664.0,-29150.0,-9063.0,-9935.0,12963.0,-23017.0,0.0,0.0,-2856.0,0.0,0.0
1999-04-13,1491.0,34336.0,-28697.0,-9305.0,-9929.0,13633.0,-22998.0,0.0,0.0,-2736.0,0.0,0.0
1999-04-14,2042.0,34068.0,-28575.0,-9717.0,-9978.0,14102.0,-22884.0,0.0,0.0,-3033.0,0.0,0.0
1999-04-15,213.0,34259.0,-26396.0,-8969.0,-10431.0,15845.0,-22743.0,0.0,0.0,-3077.0,0.0,0.0
1999-04-16,-2127.0,36632.0,-26296.0,-9852.0,-11349.0,18201.0,-23197.0,0.0,0.0,-3286.0,0.0,0.0
1999-04-19,-2627.0,38718.0,-26095.0,-10770.0,-12059.0,20606.0,-23771.0,0.0,0.0,-3105.0,0.0,0.0
1999-04-20,-1418.0,39116.0,-27023.0,-11660.0,-12556.0,21421.0,-24126.0,0.0,0.0,-3234.0,0.0,0.0
1999-04-21,89.0,38981.0,-27739.0,-11961.0,-13099.0,21514.0,-24092.0,0.0,0.0,-3499.0,0.0,0.0
1999-04-22,29.0,39131.0,-27131.0,-11295.0,-13433.0,22253.0,-24555.0,0.0,0.0,-4075.0,0.0,0.0
1999-04-23,-1851.0,40306.0,-26152.0,-11375.0,-13694.0,23918.0,-24898.0,0.0,0.0,-4151.0,0.0,0.0
1999-04-26,-4036.0,40251.0,-23748.0,-11409.0,-13998.0,26554.0,-24792.0,0.0,0.0,-4200.0,0.0,0.0
1999-04-27,-4792.0,40331.0,-23762.0,-11915.0,-14229.0,26948.0,-24464.0,0.0,0.0,-4297.0,0.0,0.0
1999-04-28,-5943.0,41004.0,-22688.0,-12180.0,-14551.0,28580.0,-24435.0,0.0,0.0,-4395.0,0.0,0.0
1999-04-29,-4856.0,40755.0,-23564.0,-12700.0,-15213.0,29138.0,-24687.0,0.0,0.0,-4380.0,0.0,0.0
1999-04-30,-1541.0,39969.0,-25880.0,-14220.0,-15804.0,29120.0,-24873.0,0.0,0.0,-4427.0,0.0,0.0
1999-05-03,-27.0,40535.0,-27518.0,-14747.0,-16491.0,29072.0,-25248.0,0.0,0.0,-4580.0,0.0,0.0
1999-05-04,77.0,40755.0,-27685.0,-14593.0,-17090.0,29225.0,-25125.0,0.0,0.0,-4690.0,0.0,0.0
1999-05-06,-827.0,40951.0,-26696.0,-15162.0,-17529.0,31031.0,-24935.0,0.0,0.0,-4813.0,0.0,0.0
1999-05-07,-1359.0,42530.0,-26619.0,-15579.0,-18271.0,32670.0,-25337.0,0.0,0.0,-5196.0,0.0,0.0
1999-05-10,-545.0,43089.0,-27273.0,-16160.0,-18739.0,33350.0,-25622.0,0.0,0.0,-5463.0,0.0,0.0
1999-05-11,27.0,43833.0,-28756.0,-17014.0,-20081.0,34176.0,-25734.0,0.0,0.0,-5685.0,0.0,0.0
1999-05-12,837.0,42661.0,-28485.0,-17377.0,-20152.0,35303.0,-26156.0,0.0,0.0,-5727.0,0.0,0.0
1999-05-13,1751.0,42594.0,-29197.0,-18519.0,-20182.0,35678.0,-26071.0,0.0,0.0,-5934.0,0.0,0.0
1999-05-14,328.0,42649.0,-27536.0,-18073.0,-20435.0,37395.0,-26319.0,0.0,0.0,-6051.0,0.0,0.0
1999-05-17,87.0,42815.0,-27198.0,-18435.0,-20627.0,38415.0,-26447.0,0.0,0.0,-6320.0,0.0,0.0
1999-05-18,-566.0,42589.0,-26307.0,-18347.0,-20809.0,39482.0,-26529.0,0.0,0.0,-6435.0,0.0,0.0
1999-05-19,108.0,43367.0,-27489.0,-19247.0,-21062.0,39508.0,-26584.0,0.0,0.0,-6720.0,0.0,0.0
1999-05-20,-80.0,42743.0,-26380.0,-19684.0,-21033.0,40940.0,-26499.0,0.0,0.0,-6900.0,0.0,0.0
1999-05-21,-497.0,42104.0,-25241.0,-19647.0,-21006.0,41808.0,-26294.0,0.0,0.0,-6886.0,0.0,0.0
1999-05-24,-1299.0,41989.0,-24518.0,-19729.0,-20998.0,42613.0,-26301.0,0.0,0.0,-6811.0,0.0,0.0
1999-05-25,-1412.0,41111.0,-23352.0,-19832.0,-20788.0,43508.0,-26138.0,0.0,0.0,-6825.0,0.0,0.0
1999-05-26,-778.0,39780.0,-22692.0,-19975.0,-20646.0,44192.0,-26160.0,0.0,0.0,-6902.0,0.0,0.0
1999-05-27,-2373.0,40054.0,-21534.0,-20657.0,-20373.0,46002.0,-26403.0,0.0,0.0,-6883.0,0.0,0.0
1999-05-28,-2707.0,39528.0,-20646.0,-20886.0,-20193.0,47127.0,-26590.0,0.0,0.0,-6969.0,0.0,0.0
1999-05-31,-2714.0,39186.0,-19830.0,-21083.0,-19987.0,48310.0,-26967.0,0.0,0.0,-7279.0,0.0,0.0
1999-06-01,-3459.0,38648.0,-18574.0,-21329.0,-19714.0,49577.0,-27004.0,0.0,0.0,-7290.0,0.0,0.0
1999-06-02,-4431.0,39004.0,-17646.0,-21419.0,-19955.0,50828.0,-26995.0,0.0,0.0,-7185.0,0.0,0.0
1999-06-03,-4646.0,39384.0,-17382.0,-21628.0,-20187.0,51640.0,-27101.0,0.0,0.0,-7473.0,0.0,0.0
1999-06-04,-5233.0,39242.0,-16613.0,-21698.0,-20154.0,52362.0,-27018.0,0.0,0.0,-7509.0,0.0,0.0
1999-06-07,-6933.0,38805.0,-14587.0,-21366.0,-19941.0,53806.0,-26982.0,0.0,0.0,-7395.0,0.0,0.0
1999-06-08,-7553.0,38745.0,-13576.0,-20324.0,-20062.0,53417.0,-26503.0,0.0,0.0,-7660.0,0.0,0.0
1999-06-09,-7452.0,38233.0,-13259.0,-20700.0,-20243.0,54308.0,-26519.0,0.0,0.0,-7699.0,0.0,0.0
1999-06-10,-9002.0,39597.0,-12179.0,-20114.0,-20336.0,55613.0,-27236.0,0.0,0.0,-8365.0,0.0,0.0
1999-06-11,-8864.0,39280.0,-11622.0,-20819.0,-20475.0,56907.0,-27129.0,0.0,0.0,-8389.0,0.0,0.0
1999-06-14,-6594.0,38409.0,-12940.0,-21372.0,-20762.0,56478.0,-27177.0,0.0,0.0,-8462.0,0.0,0.0
1999-06-15,-8081.0,37938.0,-11258.0,-21675.0,-20557.0,58043.0,-26964.0,0.0,0.0,-8394.0,0.0,0.0
1999-06-16,-6351.0,37121.0,-12221.0,-22124.0,-20802.0,58134.0,-27324.0,0.0,0.0,-8465.0,0.0,0.0
1999-06-17,-7778.0,37991.0,-11460.0,-21863.0,-20990.0,59358.0,-27859.0,0.0,0.0,-8570.0,0.0,0.0
1999-06-18,-8085.0,37131.0,-10269.0,-21977.0,-21420.0,61333.0,-28097.0,0.0,0.0,-8504.0,0.0,0.0
1999-06-21,-9781.0,36546.0,-7617.0,-21075.0,-21424.0,63575.0,-28585.0,0.0,0.0,-8827.0,0.0,0.0
1999-06-22,-8817.0,36399.0,-8042.0,-21276.0,-21748.0,63806.0,-28716.0,0.0,0.0,-9164.0,0.0,0.0
1999-06-23,-9457.0,36522.0,-7052.0,-21581.0,-21870.0,65310.0,-28801.0,0.0,0.0,-9270.0,0.0,0.0
1999-06-24,-8620.0,36127.0,-6950.0,-22200.0,-22105.0,65886.0,-28422.0,0.0,0.0,-9617.0,0.0,0.0
1999-06-25,-6643.0,34700.0,-6808.0,-22870.0,-22137.0,67367.0,-29057.0,0.0,0.0,-9809.0,0.0,0.0
1999-06-28,-5760.0,33101.0,-5257.0,-22736.0,-22836.0,69567.0,-29140.0,0.0,0.0,-10504.0,0.0,0.0
1999-06-29,-4732.0,32132.0,-5017.0,-23517.0,-24532.0,72078.0,-28933.0,0.0,0.0,-10578.0,0.0,0.0
1999-06-30,-4057.0,31993.0,-5450.0,-24148.0,-26242.0,74109.0,-29056.0,0.0,0.0,-10572.0,0.0,0.0
1999-07-01,-6757.0,33618.0,-4754.0,-21941.0,-26966.0,74068.0,-29800.0,0.0,0.0,-10550.0,0.0,0.0
1999-07-02,-8745.0,34869.0,-3952.0,-22166.0,-28284.0,76617.0,-30003.0,0.0,0.0,-10638.0,0.0,0.0
1999-07-05,-11718.0,35893.0,-1308.0,-22011.0,-28414.0,79381.0,-30148.0,0.0,0.0,-10921.0,0.0,0.0
1999-07-06,-13215.0,35193.0,933.0,-22604.0,-28402.0,81988.0,-29933.0,0.0,0.0,-10781.0,0.0,0.0
1999-07-07,-15024.0,33443.0,4440.0,-23005.0,-28386.0,85672.0,-29726.0,0.0,0.0,-10350.0,0.0,0.0
1999-07-08,-13542.0,30603.0,6595.0,-23665.0,-27859.0,87614.0,-29381.0,0.0,0.0,-10489.0,0.0,0.0
1999-07-09,-15716.0,29535.0,10329.0,-24337.0,-27586.0,92054.0,-29689.0,0.0,0.0,-10422.0,0.0,0.0
1999-07-12,-18875.0,29251.0,15339.0,-24305.0,-27948.0,97984.0,-30278.0,0.0,0.0,-10923.0,0.0,0.0
1999-07-13,-19012.0,27189.0,17940.0,-24729.0,-28615.0,101954.0,-30554.0,0.0,0.0,-11236.0,0.0,0.0
1999-07-14,-18741.0,26156.0,19296.0,-24615.0,-28772.0,104096.0,-31297.0,0.0,0.0,-11893.0,0.0,0.0
1999-07-15,-19190.0,25355.0,20945.0,-24471.0,-28610.0,105714.0,-31573.0,0.0,0.0,-12519.0,0.0,0.0
1999-07-16,-21255.0,25934.0,22748.0,-25095.0,-28866.0,109197.0,-32372.0,0.0,0.0,-12629.0,0.0,0.0
1999-07-19,-19957.0,25800.0,22936.0,-26197.0,-29038.0,110877.0,-32589.0,0.0,0.0,-12850.0,0.0,0.0
1999-07-20,-19374.0,25010.0,23291.0,-26827.0,-29115.0,112238.0,-32886.0,0.0,0.0,-12829.0,0.0,0.0
1999-07-21,-16353.0,23905.0,21933.0,-28555.0,-29104.0,113565.0,-33856.0,0.0,0.0,-13140.0,0.0,0.0
1999-07-22,-14922.0,22526.0,22264.0,-28824.0,-29560.0,115495.0,-34729.0,0.0,0.0,-13440.0,0.0,0.0
1999-07-23,-12918.0,20730.0,21719.0,-29821.0,-29955.0,117050.0,-35437.0,0.0,0.0,-13219.0,0.0,0.0
1999-07-26,-13825.0,19191.0,23587.0,-29606.0,-30324.0,119448.0,-35813.0,0.0,0.0,-13147.0,0.0,0.0
1999-07-27,-13361.0,18285.0,23698.0,-29796.0,-30922.0,120321.0,-35786.0,0.0,0.0,-13127.0,0.0,0.0
1999-07-28,-16863.0,18863.0,26503.0,-29971.0,-31685.0,123749.0,-35471.0,0.0,0.0,-13194.0,0.0,0.0
1999-07-29,-20318.0,18037.0,30000.0,-29683.0,-30790.0,126140.0,-35548.0,0.0,0.0,-13158.0,0.0,0.0
1999-07-30,-19971.0,15806.0,31008.0,-30323.0,-30697.0,127377.0,-35230.0,0.0,0.0,-12950.0,0.0,0.0
1999-08-02,-15717.0,14348.0,28551.0,-30546.0,-30959.0,125777.0,-35600.0,0.0,0.0,-12957.0,0.0,0.0
1999-08-03,-13584.0,13076.0,27539.0,-30405.0,-31112.0,124686.0,-35510.0,0.0,0.0,-13104.0,0.0,0.0
1999-08-04,-12206.0,11337.0,27319.0,-30656.0,-31101.0,124887.0,-35691.0,0.0,0.0,-13144.0,0.0,0.0
1999-08-05,-12870.0,11033.0,27569.0,-30758.0,-31097.0,125410.0,-35866.0,0.0,0.0,-13085.0,0.0,0.0
1999-08-06,-11367.0,8945.0,27942.0,-30694.0,-31174.0,125788.0,-35859.0,0.0,0.0,-13111.0,0.0,0.0
1999-08-09,-11333.0,8142.0,28680.0,-30525.0,-31301.0,126547.0,-35923.0,0.0,0.0,-13255.0,0.0,0.0
1999-08-10,-11635.0,8228.0,28806.0,-30396.0,-31452.0,126645.0,-35873.0,0.0,0.0,-13464.0,0.0,0.0
1999-08-11,-9580.0,7354.0,27477.0,-30685.0,-31672.0,126142.0,-36189.0,0.0,0.0,-13300.0,0.0,0.0
1999-08-12,-8416.0,5742.0,27608.0,-30854.0,-31719.0,126636.0,-36335.0,0.0,0.0,-13316.0,0.0,0.0
1999-08-13,-5156.0,4109.0,25372.0,-31336.0,-32473.0,125458.0,-36155.0,0.0,0.0,-13442.0,0.0,0.0
1999-08-16,-3473.0,3173.0,24622.0,-31443.0,-32814.0,125313.0,-36310.0,0.0,0.0,-13442.0,0.0,0.0
1999-08-17,-2814.0,2427.0,24749.0,-31386.0,-32955.0,125834.0,-36619.0,0.0,0.0,-13523.0,0.0,0.0
1999-08-18,-4064.0,1780.0,26881.0,-31281.0,-32758.0,128144.0,-37100.0,0.0,0.0,-13697.0,0.0,0.0
1999-08-19,-3358.0,2089.0,25930.0,-31426.0,-32577.0,127257.0,-37199.0,0.0,0.0,-13698.0,0.0,0.0
1999-08-20,-3306.0,2333.0,25716.0,-31518.0,-32611.0,127182.0,-37211.0,0.0,0.0,-13772.0,0.0,0.0
1999-08-23,-4006.0,-1393.0,20289.0,-31115.0,-32621.0,121533.0,-37381.0,0.0,0.0,-3919.0,0.0,0.0
1999-08-24,-4629.0,-143.0,19678.0,-31440.0,-32558.0,121100.0,-37297.0,0.0,0.0,-4034.0,0.0,0.0
1999-08-25,-8401.0,1180.0,21952.0,-31051.0,-32491.0,122723.0,-37104.0,0.0,0.0,-4160.0,0.0,0.0
1999-08-26,-9469.0,1449.0,23078.0,-30719.0,-32642.0,123770.0,-37205.0,0.0,0.0,-3976.0,0.0,0.0
1999-08-27,-8890.0,1127.0,23060.0,-30536.0,-33329.0,124414.0,-37363.0,0.0,0.0,-4552.0,0.0,0.0
1999-08-30,-6635.0,958.0,21652.0,-30774.0,-33487.0,123439.0,-37399.0,0.0,0.0,-4726.0,0.0,0.0
1999-08-31,-3656.0,655.0,19069.0,-31168.0,-33744.0,121394.0,-37286.0,0.0,0.0,-4748.0,0.0,0.0
1999-09-01,-632.0,-856.0,17624.0,-31978.0,-33714.0,120909.0,-37465.0,0.0,0.0,-4618.0,0.0,0.0
1999-09-02,-301.0,-2071.0,18527.0,-32410.0,-33559.0,122067.0,-37443.0,0.0,0.0,-4718.0,0.0,0.0
1999-09-03,2301.0,-2840.0,17779.0,-32793.0,-33556.0,121801.0,-37545.0,0.0,0.0,-5042.0,0.0,0.0
1999-09-06,3037.0,-3145.0,18127.0,-32866.0,-33452.0,122259.0,-37686.0,0.0,0.0,-5209.0,0.0,0.0
1999-09-07,2150.0,-3729.0,19874.0,-32678.0,-33412.0,123519.0,-37428.0,0.0,0.0,-5246.0,0.0,0.0
1999-09-08,3677.0,-4777.0,19533.0,-32818.0,-33400.0,123282.0,-37405.0,0.0,0.0,-5143.0,0.0,0.0
1999-09-09,4681.0,-5284.0,19683.0,-32686.0,-33469.0,123506.0,-37541.0,0.0,0.0,-5336.0,0.0,0.0
1999-09-10,2161.0,-6037.0,23355.0,-31908.0,-33224.0,126153.0,-37541.0,0.0,0.0,-5024.0,0.0,0.0
1999-09-13,-977.0,-6399.0,26578.0,-30629.0,-33094.0,128375.0,-37948.0,0.0,0.0,-4894.0,0.0,0.0
1999-09-14,-504.0,-6284.0,26607.0,-30892.0,-33119.0,128432.0,-37688.0,0.0,0.0,-4871.0,0.0,0.0
1999-09-15,1248.0,-7078.0,25549.0,-31650.0,-33573.0,128553.0,-37656.0,0.0,0.0,-4790.0,0.0,0.0
1999-09-16,1267.0,-8081.0,26644.0,-32114.0,-33834.0,130001.0,-37284.0,0.0,0.0,-4588.0,0.0,0.0
1999-09-17,1969.0,-9299.0,27343.0,-32287.0,-33942.0,131381.0,-37683.0,0.0,0.0,-4592.0,0.0,0.0
1999-09-20,1681.0,-9281.0,27762.0,-32307.0,-33932.0,131993.0,-37865.0,0.0,0.0,-4611.0,0.0,0.0
1999-09-21,271.0,-9105.0,29287.0,-31685.0,-33834.0,133270.0,-38337.0,0.0,0.0,-4674.0,0.0,0.0
1999-09-22,3127.0,-9961.0,29850.0,-31934.0,-33977.0,134324.0,-38435.0,0.0,0.0,-4538.0,0.0,0.0
1999-09-27,5774.0,-12264.0,29403.0,-32237.0,-34315.0,134218.0,-38135.0,0.0,0.0,-4460.0,0.0,0.0
1999-09-28,7137.0,-13019.0,29343.0,-31839.0,-34737.0,134358.0,-38313.0,0.0,0.0,-4626.0,0.0,0.0
1999-09-29,9433.0,-13563.0,28034.0,-31872.0,-35034.0,134056.0,-38988.0,0.0,0.0,-4694.0,0.0,0.0
1999-09-30,11195.0,-14459.0,27897.0,-31342.0,-35167.0,134651.0,-40117.0,0.0,0.0,-4922.0,0.0,0.0
1999-10-01,10436.0,-14888.0,29526.0,-31066.0,-34920.0,136663.0,-41023.0,0.0,0.0,-4830.0,0.0,0.0
1999-10-04,11404.0,-14800.0,28757.0,-31344.0,-34774.0,136506.0,-41503.0,0.0,0.0,-4857.0,0.0,0.0
1999-10-05,11711.0,-13706.0,28850.0,-30708.0,-35029.0,137225.0,-42510.0,0.0,0.0,-6352.0,0.0,0.0
1999-10-06,11640.0,-12689.0,28584.0,-30541.0,-34738.0,137165.0,-43174.0,0.0,0.0,-7031.0,0.0,0.0
1999-10-07,12297.0,-11964.0,28794.0,-30761.0,-34592.0,137521.0,-43246.0,0.0,0.0,-8624.0,0.0,0.0
1999-10-08,14062.0,-11601.0,26612.0,-31318.0,-34491.0,136538.0,-43989.0,0.0,0.0,-8571.0,0.0,0.0
1999-10-11,13050.0,-10149.0,26025.0,-31572.0,-34646.0,136684.0,-44313.0,0.0,0.0,-8424.0,0.0,0.0
1999-10-12,11300.0,-9458.0,26871.0,-31214.0,-34689.0,137380.0,-44478.0,0.0,0.0,-8212.0,0.0,0.0
1999-10-13,11041.0,-9121.0,26296.0,-31791.0,-34467.0,137450.0,-44769.0,0.0,0.0,-7715.0,0.0,0.0
1999-10-14,10326.0,-9209.0,27210.0,-31994.0,-33890.0,138220.0,-44998.0,0.0,0.0,-7825.0,0.0,0.0
1999-10-15,9107.0,-9127.0,28600.0,-32555.0,-33747.0,139774.0,-44746.0,0.0,0.0,-8078.0,0.0,0.0
1999-10-18,8408.0,-9081.0,28898.0,-32799.0,-34154.0,140382.0,-44405.0,0.0,0.0,-7724.0,0.0,0.0
1999-10-19,9945.0,-9238.0,27938.0,-33130.0,-34500.0,140238.0,-44543.0,0.0,0.0,-8143.0,0.0,0.0
1999-10-20,10983.0,-9197.0,26970.0,-33248.0,-34624.0,139622.0,-44651.0,0.0,0.0,-8255.0,0.0,0.0
1999-10-21,13189.0,-8183.0,25650.0,-33620.0,-34666.0,138816.0,-44750.0,0.0,0.0,-10155.0,0.0,0.0
